Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Part des 45-59 ans 2019
41166;Oisly;25.4
41167;Veuzain-sur-Loire;21.2
41168;Orçay;20.9
41171;Oucques La Nouvelle;17.6
41172;Ouzouer-le-Doyen;18.2
41173;Beauce la Romaine;18
41174;Périgny;31.1
41175;Pezou;21.1
41176;Pierrefitte-sur-Sauldre;19.4
41177;Le Plessis-Dorin;18.2
41178;Le Plessis-l'Échelle;33.3
41179;Le Poislay;17.5
41180;Pontlevoy;21.4
41181;Pouillé;22
41182;Pray;20.4
41184;Prunay-Cassereau;21.3
41185;Pruniers-en-Sologne;21.3
41186;Rahart;17.9
41187;Renay;21
41188;Rhodon;21.2
41189;Rilly-sur-Loire;27
41190;Rocé;18.1
41191;Roches;31.9
41192;Les Roches-l'Évêque;29.7
41193;Romilly;18.5
41194;Romorantin-Lanthenay;19.5
41195;Rougeou;21.6
41196;Ruan-sur-Egvonne;23.8
41198;Saint-Aignan;16.2
41199;Saint-Amand-Longpré;20.8
41200;Sainte-Anne;24.5
41201;Saint-Arnoult;21.5
41203;Saint-Bohaire;20.6
41204;Saint-Claude-de-Diray;22.9
41205;Saint-Cyr-du-Gault;19.5
41206;Saint-Denis-sur-Loire;20.5
41207;Saint-Dyé-sur-Loire;20.7
41208;Saint-Étienne-des-Guérets;17.1
41209;Saint-Firmin-des-Prés;21.7
41211;Saint-Georges-sur-Cher;16.2
41212;Saint-Gervais-la-Forêt;19.9
41213;Saint-Gourgon;34
41214;Saint-Hilaire-la-Gravelle;21.1
41215;Saint-Jacques-des-Guérets;22.9
41216;Saint-Jean-Froidmentel;17.4
41217;Saint-Julien-de-Chédon;21
41218;Saint-Julien-sur-Cher;22.3
41219;Saint-Laurent-des-Bois;23.3
41220;Saint-Laurent-Nouan;20.6
41221;Saint-Léonard-en-Beauce;21.7
41222;Saint-Loup;23.1
41223;Saint-Lubin-en-Vergonnois;24.6
41224;Saint-Marc-du-Cor;29.8
41225;Saint-Martin-des-Bois;23.8
41226;Saint-Ouen;22
41228;Saint-Rimay;18.6
41229;Saint-Romain-sur-Cher;21.2
41230;Saint-Sulpice-de-Pommeray;24.6
41231;Saint-Viâtre;22.4
41232;Salbris;21.9
41233;Sambin;21.7
41234;Santenay;19.2
41235;Sargé-sur-Braye;22.4
41236;Sasnières;22.2
41237;Sassay;20.8
41238;Savigny-sur-Braye;23.3
41239;Seigy;21.9
41241;Selles-Saint-Denis;19.4
41242;Selles-sur-Cher;19.3
41243;Selommes;21.3
41245;Séris;25.1
41246;Seur;24.9
41247;Soings-en-Sologne;20.8
41248;Couëtron-au-Perche;21.6
41249;Souesmes;19
41250;Sougé;24.5
41251;Souvigny-en-Sologne;19.6
41252;Suèvres;21.5
41253;Talcy;20.1
41254;Le Temple;22.3
41255;Ternay;23.2
41256;Theillay;19.9
41258;Thésée;21.6
41259;Thoré-la-Rochette;23.2
41260;Thoury;20.6
41261;Tourailles;25.4
41262;Tour-en-Sologne;22
41265;Troo;20.5
41266;Valaire;20.2
41267;Vallières-les-Grandes;20.3
41268;Veilleins;21.1
41269;Vendôme;20.3
41271;Vernou-en-Sologne;18.9
41273;Vievy-le-Rayé;24.3
41274;Villavard;25.8
41275;La Ville-aux-Clercs;19.8
41276;Villebarou;24
41277;Villebout;19.5
41278;Villechauve;23.5
41279;Villedieu-le-Château;20.1
41280;Villefranche-sur-Cher;21.9
41281;Villefrancœur;24.4
41282;Villeherviers;17.9
41283;Villemardy;20.7
41284;Villeneuve-Frouville;24.2
41285;Villeny;18.8
41286;Villeporcher;26.3
41287;Villerable;27.1
41288;Villerbon;21.4
41289;Villermain;21.6
41290;Villeromain;20
41291;Villetrun;16.8
41292;Villexanton;28.4
41293;Villiersfaux;25.7
41294;Villiers-sur-Loir;27.1
41295;Vineuil;21.5
41296;Vouzon;24.3
41297;Yvoy-le-Marron;19.7
42001;Aboën;18.9
42002;Ailleux;17.6
42003;Ambierle;22.6
42005;Andrézieux-Bouthéon;18.5
42006;Apinac;17.8
42007;Arcinges;25
42008;Arcon;20.4
42009;Arthun;24.3
42010;Aveizieux;21.4
42011;Balbigny;19.2
42012;Bard;22.1
42013;Bellegarde-en-Forez;20.4
42014;Belleroche;20.1
42015;Belmont-de-la-Loire;20.2
42016;La Bénisson-Dieu;21.8
42017;Le Bessat;21.8
42018;Bessey;20.7
42019;Boën-sur-Lignon;19.5
42020;Boisset-lès-Montrond;20
42021;Boisset-Saint-Priest;21.4
42022;Bonson;19.3
42023;Bourg-Argental;20.3
42025;Boyer;22.3
42026;Briennon;20.1
42027;Bully;24.8
42028;Burdignes;23
42029;Bussières;19.9
42030;Bussy-Albieux;17.7
42031;Caloire;30.3
42032;Cellieu;22.5
42033;Le Cergne;24.6
42034;Cervières;32.4
42035;Cezay;28.1
42036;Chagnon;25.4
42037;Chalain-d'Uzore;24.7
42038;Chalain-le-Comtal;21.1
42039;Chalmazel-Jeansagnière;20.9
42040;La Chamba;29.8
42041;Chambéon;14.1
42042;Chambles;20.3
42043;Chambœuf;21.9
42044;Le Chambon-Feugerolles;19.2
42045;La Chambonie;30
42046;Champdieu;21.8
42047;Champoly;15.7
42048;Chandon;20.7
42049;Changy;20.4
42050;La Chapelle-en-Lafaye;20.3
42051;La Chapelle-Villars;23.6
42052;Charlieu;19.4
42053;Châteauneuf;21.2
42054;Châtelneuf;19.9
42055;Châtelus;16.4
42056;Chavanay;22.3
42058;Chazelles-sur-Lavieu;24.2
42059;Chazelles-sur-Lyon;20.2
42060;Chenereilles;18.6
42061;Cherier;18.4
42062;Chevrières;21.2
42063;Chirassimont;25.1
42064;Chuyer;28.6
42065;Civens;26.6
42066;Cleppé;25.3
42067;Colombier;26.8
42068;Combre;24.1
42069;Commelle-Vernay;23.2
42070;Cordelle;26.4
42071;Le Coteau;19.4
42072;La Côte-en-Couzan;21.9
42073;Cottance;19
42074;Coutouvre;19.1
42075;Craintilleux;20.4
42076;Cremeaux;21.7
42077;Croizet-sur-Gand;19.2
42078;Le Crozet;26.1
42079;Cuinzier;20
42081;Cuzieu;24.5
42083;Dargoire;19.9
42084;Débats-Rivière-d'Orpra;23.8
42085;Doizieux;23.6
42086;Écoche;22.7
42087;Écotay-l'Olme;21.1
42088;Épercieux-Saint-Paul;23.4
42089;Essertines-en-Châtelneuf;22.5
42090;Essertines-en-Donzy;22.8
42091;Estivareilles;21
42092;L'Étrat;20.7
42093;Farnay;24.2
42094;Feurs;18
42095;Firminy;17.8
42096;Fontanès;20.8
42097;La Fouillouse;19.7
42098;Fourneaux;24.7
42099;Fraisses;22.7
42100;La Gimond;23.3
42101;Graix;24.5
42102;Grammond;21.4
42103;La Grand-Croix;19.1
42104;La Gresle;20.2
42105;Grézieux-le-Fromental;17.9
42106;Grézolles;22.6
42107;Gumières;24.1
42108;L'Hôpital-le-Grand;21.6
42109;L'Hôpital-sous-Rochefort;19.4
42110;L'Horme;19.7
42112;Jarnosse;24.1
42113;Jas;25.1
42115;Jonzieux;18.3
42116;Juré;19.9
42117;Lavieu;28.7
42118;Lay;18.3
42119;Leigneux;18.8
42120;Lentigny;19.1
42121;Lérigneux;22.7
42122;Lézigneux;25.2
42123;Lorette;18.8
42124;Lupé;28
42125;Luré;20.4
42126;Luriecq;22.6
42127;Mably;19.1
42128;Machézal;21.5
42129;Maclas;20.7
42130;Magneux-Haute-Rive;18.5
42131;Maizilly;19.1
42132;Malleval;21.3
42133;Marcenod;22.7
42134;Marcilly-le-Châtel;23.7
42135;Marclopt;27.6
42136;Marcoux;20.5
42137;Margerie-Chantagret;20.6
42138;Maringes;19.9
42139;Marlhes;21.3
42140;Marols;20.6
42141;Mars;21.8
42142;Merle-Leignec;19.5
42143;Mizérieux;15.1
42145;Montagny;20.1
42146;Montarcher;13.4
42147;Montbrison;19.6
42148;Montchal;19.5
42149;Montrond-les-Bains;18.9
42150;Montverdun;19.7
42151;Mornand-en-Forez;23.3
42152;Nandax;22
42153;Neaux;22
42154;Néronde;20.5
42155;Nervieux;21.6
42156;Neulise;16.7
42157;Noailly;19.5
42158;Les Noës;20
42159;Noirétable;20.9
42160;Nollieux;19.5
42161;Notre-Dame-de-Boisset;24.6
42162;Ouches;22.3
42163;La Pacaudière;21.5
42164;Palogneux;16.2
42165;Panissières;19.9
42166;Parigny;20.5
42167;Pavezin;18
42168;Pélussin;21.3
42169;Périgneux;21
42170;Perreux;21.4
42171;Pinay;21.3
42172;Planfoy;19.5
42173;Pommiers-en-Forez;20.6
42174;Poncins;19.6
42175;Pouilly-lès-Feurs;25.2
42176;Pouilly-les-Nonains;19.3
42177;Pouilly-sous-Charlieu;19.2
42178;Pradines;21.2
42179;Pralong;24.6
42180;Précieux;20.4
42181;Régny;18.8
42182;Renaison;19.9
42183;La Ricamarie;16.9
42184;Riorges;20.3
42185;Rivas;17.6
42186;Rive-de-Gier;18.8
42187;Roanne;17.5
42188;Roche;20.6
42189;Roche-la-Molière;20.3
42191;Roisey;21.7
42192;Rozier-Côtes-d'Aurec;21.9
42193;Rozier-en-Donzy;21.4
42194;Sail-les-Bains;17.9
42195;Sail-sous-Couzan;19
42196;Sainte-Agathe-en-Donzy;26.7
42197;Sainte-Agathe-la-Bouteresse;24.8
42198;Saint-Alban-les-Eaux;19.1
42199;Saint-André-d'Apchon;22.4
42200;Saint-André-le-Puy;19.8
42201;Saint-Appolinard;21.8
42202;Saint-Barthélemy-Lestra;24.6
42203;Saint-Bonnet-des-Quarts;23.4
42204;Saint-Bonnet-le-Château;14.9
42205;Saint-Bonnet-le-Courreau;22.4
42206;Saint-Bonnet-les-Oules;25.1
42207;Saint-Chamond;19.2
42208;Saint-Christo-en-Jarez;21.4
42209;Sainte-Colombe-sur-Gand;23
42210;Sainte-Croix-en-Jarez;22.6
42211;Saint-Cyprien;22.9
42212;Saint-Cyr-de-Favières;20.2
42213;Saint-Cyr-de-Valorges;25.4
42214;Saint-Cyr-les-Vignes;20.6
42215;Saint-Denis-de-Cabanne;19
42216;Saint-Denis-sur-Coise;18.6
42217;Saint-Didier-sur-Rochefort;19
42218;Saint-Étienne;16.4
42219;Saint-Étienne-le-Molard;20.9
42220;Saint-Forgeux-Lespinasse;21.6
42221;Sainte-Foy-Saint-Sulpice;17.9
42222;Saint-Galmier;21.6
42223;Saint-Genest-Lerpt;18.4
42224;Saint-Genest-Malifaux;20
42225;Genilac;20.2
42226;Saint-Georges-de-Baroille;17.4
42227;Saint-Georges-en-Couzan;23.1
42228;Saint-Georges-Haute-Ville;20.2
42229;Saint-Germain-la-Montagne;20.4
42230;Saint-Germain-Laval;21.1
42231;Saint-Germain-Lespinasse;21.4
42232;Saint-Haon-le-Châtel;19.8
42233;Saint-Haon-le-Vieux;22.2
42234;Saint-Héand;20.2
42235;Saint-Hilaire-Cusson-la-Valmitte;21.5
42236;Saint-Hilaire-sous-Charlieu;19.4
42237;Saint-Jean-Bonnefonds;20
42238;Saint-Jean-la-Vêtre;23.9
42239;Saint-Jean-Saint-Maurice-sur-Loire;19.7
42240;Saint-Jean-Soleymieux;19.8
42241;Saint-Jodard;15.6
42242;Saint-Joseph;23.9
42243;Saint-Julien-d'Oddes;18.1
42245;Vêtre-sur-Anzon;20.6
42246;Saint-Julien-Molin-Molette;20.9
42247;Saint-Just-en-Bas;26
42248;Saint-Just-en-Chevalet;19.4
42249;Saint-Just-la-Pendue;17.2
42251;Saint-Laurent-la-Conche;28.4
42252;Saint-Laurent-Rochefort;20.7
42253;Saint-Léger-sur-Roanne;22.5
42254;Saint-Marcel-de-Félines;24.2
42255;Saint-Marcel-d'Urfé;21.2
42256;Saint-Marcellin-en-Forez;18.5
42257;Saint-Martin-d'Estréaux;18.9
42259;Saint-Martin-la-Plaine;21.8
42260;Saint-Martin-la-Sauveté;20.4
42261;Saint-Martin-Lestra;21
42262;Saint-Maurice-en-Gourgois;19
42264;Saint-Médard-en-Forez;19.7
42265;Saint-Michel-sur-Rhône;23.6
42266;Saint-Nizier-de-Fornas;20.7
42267;Saint-Nizier-sous-Charlieu;21.5
42268;Vézelin-sur-Loire;19.9
42269;Saint-Paul-d'Uzore;25.9
42270;Saint-Paul-en-Cornillon;21.9
42271;Saint-Paul-en-Jarez;18.5
42272;Saint-Pierre-de-Bœuf;21.7
42273;Saint-Pierre-la-Noaille;20.5
42274;Saint-Polgues;23.6
42275;Saint-Priest-en-Jarez;18.8
42276;Saint-Priest-la-Prugne;23.2
42277;Saint-Priest-la-Roche;15.4
42278;Saint-Priest-la-Vêtre;26.2
42279;Saint-Just-Saint-Rambert;20.6
42280;Saint-Régis-du-Coin;23.4
42281;Saint-Rirand;30.7
42282;Saint-Romain-d'Urfé;22.6
42283;Saint-Romain-en-Jarez;21.1
42284;Saint-Romain-la-Motte;24.4
42285;Saint-Romain-le-Puy;19.4
42286;Saint-Romain-les-Atheux;23.5
42287;Saint-Sauveur-en-Rue;22.3
42288;Saint-Sixte;25
42289;Saint-Symphorien-de-Lay;18.4
42290;Saint-Thomas-la-Garde;23.1
42293;Saint-Victor-sur-Rhins;19.3
42294;Saint-Vincent-de-Boisset;20.4
42295;Les Salles;21.1
42296;Salt-en-Donzy;23.8
42297;Salvizinet;25.3
42298;Sauvain;25.4
42299;Savigneux;22.2
42300;Sevelinges;22.2
42301;Soleymieux;19.7
42302;Sorbiers;22.4
42303;Souternon;21.8
42304;Sury-le-Comtal;17.5
42305;La Talaudière;19.4
42306;Tarentaise;24.5
42307;Tartaras;22.8
42308;La Terrasse-sur-Dorlay;20.1
42310;Thélis-la-Combe;28.5
42311;La Tour-en-Jarez;20.9
42312;La Tourette;22.8
42313;Trelins;19.3
42314;La Tuilière;25.7
42315;Unias;20.8
42316;Unieux;19.9
42317;Urbise;25.8
42318;Usson-en-Forez;20.5
42319;Valeille;21.4
42320;Valfleury;19.9
42321;La Valla-sur-Rochefort;28.5
42322;La Valla-en-Gier;16.1
42323;Veauche;20.6
42324;Veauchette;19.3
42325;Vendranges;16.5
42326;Véranne;21.3
42327;Vérin;28.2
42328;Verrières-en-Forez;17.2
42329;La Versanne;20.2
42330;Villars;21.6
42331;Villemontais;22.5
42332;Villerest;20.9
42333;Villers;23.9
42334;Violay;23
42335;Viricelles;21.3
42336;Virigneux;24.2
42337;Vivans;27.6
42338;Vougy;21.2
42339;Chausseterre;19.5
43001;Agnat;27.6
43002;Aiguilhe;22.3
43003;Allègre;23.8
43004;Alleyrac;35.9
43005;Alleyras;19.9
43006;Ally;20.2
43007;Araules;25.3
43008;Arlempdes;25.5
43009;Arlet;13
43010;Arsac-en-Velay;20.1
43011;Aubazat;23.8
43012;Aurec-sur-Loire;19.4
43013;Vissac-Auteyrac;27.5
43014;Autrac;28.3
43015;Auvers;19.6
43016;Auzon;22.3
43017;Azérat;21.7
43018;Bains;20.8
43019;Barges;22.6
43020;Bas-en-Basset;21.7
43021;Beaulieu;19.7
43022;Beaumont;23.2
43023;Beaune-sur-Arzon;24.2
43024;Beaux;21.7
43025;Beauzac;22.7
43026;Bellevue-la-Montagne;21.3
43027;Berbezit;29.2
43028;Bessamorel;25.6
43029;La Besseyre-Saint-Mary;23.8
43030;Blanzac;17.5
43031;Blassac;22.4
43032;Blavozy;21.5
43033;Blesle;23.7
43034;Boisset;20.3
43035;Bonneval;20.8
43036;Borne;24.3
43037;Le Bouchet-Saint-Nicolas;21.1
43038;Bournoncle-Saint-Pierre;19.1
43039;Le Brignon;21.8
43040;Brioude;19.6
43041;Brives-Charensac;19.6
43042;Cayres;21
43043;Céaux-d'Allègre;23.7
43044;Cerzat;22
43045;Ceyssac;18.8
43046;Chadrac;21.4
43047;Chadron;20.5
43048;La Chaise-Dieu;19.5
43049;Chamalières-sur-Loire;20.2
43050;Chambezon;12.1
43051;Le Chambon-sur-Lignon;20.7
43052;Champagnac-le-Vieux;23.3
43053;Champclause;20.1
43054;Chanaleilles;33
43055;Chaniat;22.2
43056;Chanteuges;22.9
43057;La Chapelle-Bertin;18
43058;La Chapelle-d'Aurec;21.5
43059;La Chapelle-Geneste;19.3
43060;Charraix;23.9
43061;Chaspinhac;22.3
43062;Chaspuzac;20.6
43063;Chassagnes;33.1
43064;Chassignolles;15.4
43065;Chastel;29.3
43066;Chaudeyrolles;32.2
43067;Chavaniac-Lafayette;25
43068;Chazelles;22.9
43069;Chenereilles;25.4
43070;Chilhac;30.4
43071;Chomelix;21.4
43072;La Chomette;24.7
43073;Cistrières;20.1
43074;Cohade;23.4
43075;Collat;25.7
43076;Connangles;17.4
43077;Costaros;24.1
43078;Coubon;23.4
43079;Couteuges;22.1
43080;Craponne-sur-Arzon;19.8
43082;Cronce;30.7
43083;Cubelles;22.1
43084;Cussac-sur-Loire;24.2
43085;Desges;14.5
43086;Domeyrat;25.7
43087;Dunières;20.1
43088;Espalem;20.8
43089;Espaly-Saint-Marcel;20.6
43090;Esplantas-Vazeilles;21.3
43091;Les Estables;26
43092;Fay-sur-Lignon;20.7
43093;Félines;19.1
43094;Ferrussac;31.2
43095;Fix-Saint-Geneys;19.4
43096;Fontannes;25
43097;Freycenet-la-Cuche;20.8
43098;Freycenet-la-Tour;20.4
43099;Frugerès-les-Mines;16.5
43100;Frugières-le-Pin;23.8
43101;Goudet;21.7
43102;Grazac;20
43103;Grenier-Montgon;23
43104;Grèzes;26.9
43105;Javaugues;33.7
43106;Jax;20.4
43107;Josat;20.5
43108;Jullianges;21.4
43109;Lafarre;28
43110;Lamothe;22.2
43111;Landos;17.7
43112;Langeac;20.3
43113;Lantriac;20.8
43114;Lapte;20.5
43115;Laussonne;19.5
43116;Laval-sur-Doulon;23.8
43117;Lavaudieu;23.3
43118;Lavoûte-Chilhac;16.9
43119;Lavoûte-sur-Loire;17.8
43120;Lempdes-sur-Allagnon;20.8
43121;Léotoing;19.4
43122;Lissac;20.8
43123;Lorlanges;21.8
43124;Loudes;20.8
43125;Lubilhac;29.9
43126;Malrevers;23.9
43127;Malvalette;21.6
43128;Malvières;17.8
43129;Le Mas-de-Tence;28.3
43130;Mazet-Saint-Voy;21
43131;Mazerat-Aurouze;25
43132;Mazeyrat-d'Allier;24.9
43133;Mercœur;22.9
43134;Mézères;22.8
43135;Le Monastier-sur-Gazeille;21.6
43136;Monistrol-d'Allier;21.8
43137;Monistrol-sur-Loire;21.9
43138;Monlet;20.2
43139;Montclard;21.8
43140;Le Monteil;25.1
43141;Montfaucon-en-Velay;23
43142;Montregard;22.6
43143;Montusclat;24.2
43144;Moudeyres;17.5
43145;Ouides;17.5
43147;Paulhac;24.5
43148;Paulhaguet;22.1
43149;Pébrac;17.9
43150;Le Pertuis;19.2
43151;Pinols;21.7
43152;Polignac;22.6
43153;Pont-Salomon;22.3
43154;Pradelles;21.9
43155;Prades;12.5
43156;Présailles;15.5
43157;Le Puy-en-Velay;17.8
43158;Queyrières;21.6
43159;Raucoules;23.9
43160;Rauret;23.1
43162;Retournac;18.9
43163;Riotord;20.7
43164;Roche-en-Régnier;21.7
43165;Rosières;20.2
43166;Saint-André-de-Chalencon;16.5
43167;Saint-Arcons-d'Allier;19.6
43168;Saint-Arcons-de-Barges;21.6
43169;Saint-Austremoine;20
43170;Saint-Beauzire;19.9
43171;Saint-Bérain;25.6
43172;Saint-Bonnet-le-Froid;20.7
43173;Saint-Christophe-d'Allier;23.1
43174;Saint-Christophe-sur-Dolaison;24.3
43175;Saint-Cirgues;27.7
43177;Saint-Didier-en-Velay;20.5
43178;Saint-Didier-sur-Doulon;24.7
43180;Saint-Étienne-du-Vigan;28.6
43181;Saint-Étienne-Lardeyrol;15
43182;Saint-Étienne-sur-Blesle;17
43183;Sainte-Eugénie-de-Villeneuve;11.2
43184;Saint-Ferréol-d'Auroure;21
43185;Sainte-Florine;21
43186;Saint-Front;21.7
43187;Saint-Geneys-près-Saint-Paulien;22.2
43188;Saint-Georges-d'Aurac;20.9
43189;Saint-Georges-Lagricol;18
43190;Saint-Germain-Laprade;23.5
43191;Saint-Géron;25.7
43192;Saint-Haon;23.7
43193;Saint-Hilaire;19
43194;Saint-Hostien;19.7
43195;Saint-Ilpize;23.9
43196;Saint-Jean-d'Aubrigoux;22.9
43197;Saint-Jean-de-Nay;21.7
43198;Saint-Jean-Lachalm;19.1
43199;Saint-Jeures;21.4
43200;Saint-Julien-Chapteuil;19.4
43201;Saint-Julien-d'Ance;19.4
43202;Saint-Julien-des-Chazes;16.7
43203;Saint-Julien-du-Pinet;20.7
43204;Saint-Julien-Molhesabate;21.5
43205;Saint-Just-Malmont;21
43206;Saint-Just-près-Brioude;25
43207;Saint-Laurent-Chabreuges;22
43208;Sainte-Marguerite;15.9
43210;Saint-Martin-de-Fugères;21.6
43211;Saint-Maurice-de-Lignon;18.5
43212;Saint-Pal-de-Chalencon;20.1
43213;Saint-Pal-de-Mons;22.2
43214;Saint-Pal-de-Senouire;21.8
43215;Saint-Paul-de-Tartas;21.4
43216;Saint-Paulien;22.1
43217;Saint-Pierre-du-Champ;20.3
43218;Saint-Pierre-Eynac;21.1
43219;Saint-Préjet-Armandon;27.9
43220;Saint-Préjet-d'Allier;21.1
43221;Saint-Privat-d'Allier;28.9
43222;Saint-Privat-du-Dragon;25.5
43223;Saint-Romain-Lachalm;24.2
43224;Sainte-Sigolène;20.3
43225;Saint-Vénérand;13.5
43226;Saint-Vert;18.1
43227;Saint-Victor-Malescours;24
43228;Saint-Victor-sur-Arlanc;23.1
43229;Saint-Vidal;21
43230;Saint-Vincent;19.9
43231;Salettes;16.7
43232;Salzuit;22
43233;Sanssac-l'Église;21.8
43234;Saugues;22
43236;La Séauve-sur-Semène;20
43237;Sembadel;21.3
43238;Séneujols;32.1
43239;Siaugues-Sainte-Marie;20.5
43240;Solignac-sous-Roche;21.7
43241;Solignac-sur-Loire;19.2
43242;Tailhac;29.2
43244;Tence;21.6
43245;Thoras;24.8
43246;Tiranges;19.9
43247;Torsiac;22.7
43249;Valprivas;21.5
43250;Vals-le-Chastel;46.5
43251;Vals-près-le-Puy;21.6
43252;Varennes-Saint-Honorat;16.7
43253;Les Vastres;23.3
43254;Vazeilles-Limandre;18.7
43256;Venteuges;24.3
43257;Vergezac;21.8
43258;Vergongheon;20.5
43259;Vernassal;18.8
43260;Le Vernet;25
43261;Vézézoux;18.4
43262;Vieille-Brioude;27.1
43263;Vielprat;20.9
43264;Villeneuve-d'Allier;18.6
43265;Les Villettes;22.1
43267;Vorey;20.9
43268;Yssingeaux;21.4
44001;Abbaretz;20.5
44002;Aigrefeuille-sur-Maine;20.1
44003;Ancenis-Saint-Géréon;20.9
44005;Chaumes-en-Retz;20.3
44006;Assérac;21.1
44007;Avessac;18.7
44009;Basse-Goulaine;25.3
44010;Batz-sur-Mer;20.6
44012;La Bernerie-en-Retz;19.4
44013;Besné;19.2
44014;Le Bignon;20.3
44015;Blain;20.8
44016;La Boissière-du-Doré;19.5
44018;Bouaye;20.7
44019;Bouée;19
44020;Bouguenais;21.5
44021;Villeneuve-en-Retz;19.9
44022;Boussay;23
44023;Bouvron;19.2
44024;Brains;23.7
44025;Campbon;19.9
44026;Carquefou;19.9
44027;Casson;19.6
44028;Le Cellier;22.1
44029;Divatte-sur-Loire;22.1
44030;La Chapelle-des-Marais;19.4
44031;La Chapelle-Glain;21.1
44032;La Chapelle-Heulin;18.7
44033;La Chapelle-Launay;21.2
44035;La Chapelle-sur-Erdre;20.9
44036;Châteaubriant;19.2
44037;Château-Thébaud;20.9
44038;Chauvé;19.2
44039;Cheix-en-Retz;19.6
44041;La Chevrolière;21.7
44043;Clisson;20.9
44044;Conquereuil;19.5
44045;Cordemais;21.3
44046;Corsept;23.4
44047;Couëron;22.1
44048;Couffé;20.4
44049;Le Croisic;17.9
44050;Crossac;17.6
44051;Derval;18.7
44052;Donges;17
44053;Drefféac;17
44054;Erbray;20.9
44055;La Baule-Escoublac;19.5
44056;Fay-de-Bretagne;18.6
44057;Fégréac;21.4
44058;Fercé;23.1
44061;Frossay;19.1
44062;Le Gâvre;20.6
44063;Gétigné;21.3
44064;Gorges;20.4
44065;Grand-Auverné;21.7
44066;Grandchamps-des-Fontaines;21.1
44067;Guémené-Penfao;20.6
44068;Guenrouet;18
44069;Guérande;23.6
44070;La Haie-Fouassière;22.4
44071;Haute-Goulaine;24.1
44072;Herbignac;19.1
44073;Héric;20.8
44074;Indre;20.9
44075;Issé;21.3
44076;Jans;17.2
44077;Joué-sur-Erdre;15.6
44078;Juigné-des-Moutiers;21.1
44079;Le Landreau;20.5
44080;Lavau-sur-Loire;22.3
44081;Legé;19.5
44082;Ligné;20.7
44083;La Limouzinière;18.1
44084;Le Loroux-Bottereau;20.6
44085;Louisfert;19.9
44086;Lusanger;22.2
44087;Machecoul-Saint-Même;21.4
44088;Maisdon-sur-Sèvre;17.5
44089;Malville;20.2
44090;La Marne;19.3
44091;Marsac-sur-Don;18.8
44092;Massérac;18.5
44094;Mauves-sur-Loire;22.8
44095;La Meilleraye-de-Bretagne;20.3
44096;Mésanger;18.6
44097;Mesquer;18.7
44098;Missillac;18.1
44099;Moisdon-la-Rivière;19.1
44100;Monnières;20.9
44101;La Montagne;22.2
44102;Montbert;19.9
44103;Montoir-de-Bretagne;19.4
44104;Montrelais;22.5
44105;Mouais;20.5
44106;Les Moutiers-en-Retz;20.3
44107;Mouzeil;18.8
44108;Mouzillon;20.8
44109;Nantes;15.7
44110;Nort-sur-Erdre;19.3
44111;Notre-Dame-des-Landes;18.9
44112;Noyal-sur-Brutz;21.7
44113;Nozay;18.6
44114;Orvault;19.3
44115;Oudon;20.1
44116;Paimbœuf;19.4
44117;Le Pallet;20.4
44118;Pannecé;18.8
44119;Paulx;18.8
44120;Le Pellerin;20.1
44121;Petit-Auverné;24.4
44122;Petit-Mars;22.1
44123;Pierric;20.3
44124;Le Pin;21.5
44125;Piriac-sur-Mer;17.9
44126;La Plaine-sur-Mer;19
44127;La Planche;19.7
44128;Plessé;20.2
44129;Pontchâteau;19.4
44130;Pont-Saint-Martin;21.8
44131;Pornic;21.4
44132;Pornichet;19.3
44133;Port-Saint-Père;22.2
44134;Pouillé-les-Côteaux;16
44135;Le Pouliguen;17.7
44136;Préfailles;17
44137;Prinquiau;18.2
44138;Puceul;17.3
44139;Quilly;17.3
44140;La Regrippière;19.7
44141;La Remaudière;17.8
44142;Remouillé;19.8
44143;Rezé;19.7
44144;Riaillé;17.7
44145;Rouans;21.2
44146;Rougé;21.1
44148;Ruffigné;18.5
44149;Saffré;18.6
44150;Saint-Aignan-Grandlieu;24.3
44151;Saint-André-des-Eaux;20.7
44152;Sainte-Anne-sur-Brivet;18.3
44153;Saint-Aubin-des-Châteaux;20.3
44154;Saint-Brevin-les-Pins;21.6
44155;Saint-Colomban;19.4
44156;Corcoué-sur-Logne;18.2
44157;Saint-Étienne-de-Mer-Morte;17.3
44158;Saint-Étienne-de-Montluc;22.7
44159;Saint-Fiacre-sur-Maine;24.2
44161;Saint-Gildas-des-Bois;18.1
44162;Saint-Herblain;18.1
44163;Vair-sur-Loire;18.6
44164;Saint-Hilaire-de-Chaléons;19.5
44165;Saint-Hilaire-de-Clisson;19.4
44166;Saint-Jean-de-Boiseau;20.6
44168;Saint-Joachim;19.7
44169;Saint-Julien-de-Concelles;22.7
44170;Saint-Julien-de-Vouvantes;18.4
44171;Saint-Léger-les-Vignes;22.7
44172;Sainte-Luce-sur-Loire;21.7
44173;Saint-Lumine-de-Clisson;21
44174;Saint-Lumine-de-Coutais;20.9
44175;Saint-Lyphard;21.2
44176;Saint-Malo-de-Guersac;21.1
44178;Saint-Mars-de-Coutais;22.7
44179;Saint-Mars-du-Désert;19.1
44180;Vallons-de-l'Erdre;20.4
44182;Saint-Michel-Chef-Chef;21.8
44183;Saint-Molf;22.4
44184;Saint-Nazaire;19.5
