Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2021); ; 
Code;Libellé;Taux de pauvreté (seuil à 60% du revenu médian) 2018
71232;Hautefond;N/A
71233;L'Hôpital-le-Mercier;N/A
71234;Huilly-sur-Seille;N/A
71235;Hurigny;N/A
71236;Igé;N/A
71237;Igornay;N/A
71238;Iguerande;N/A
71239;Issy-l'Évêque;N/A
71240;Jalogny;N/A
71241;Jambles;N/A
71242;Joncy;N/A
71243;Joudes;N/A
71244;Jouvençon;N/A
71245;Jugy;N/A
71246;Juif;N/A
71247;Jully-lès-Buxy;N/A
71248;Lacrost;N/A
71249;Laives;N/A
71250;Laizé;N/A
71251;Laizy;N/A
71252;Lalheue;N/A
71253;Lans;N/A
71254;Lays-sur-le-Doubs;N/A
71255;Lesme;N/A
71256;Lessard-en-Bresse;N/A
71257;Lessard-le-National;N/A
71258;Leynes;N/A
71259;Ligny-en-Brionnais;N/A
71261;Loisy;N/A
71262;Longepierre;N/A
71263;Louhans;16
71264;Lournand;N/A
71266;Lucenay-l'Évêque;N/A
71267;Lugny;N/A
71268;Lugny-lès-Charolles;N/A
71269;Lux;N/A
71270;Mâcon;24
71271;Mailly;N/A
71272;Malay;N/A
71273;Maltat;N/A
71274;Mancey;N/A
71275;Marcigny;N/A
71276;Marcilly-la-Gueurce;N/A
71277;Marcilly-lès-Buxy;N/A
71278;Marigny;N/A
71279;Le Rousset-Marizy;N/A
71280;Marly-sous-Issy;N/A
71281;Marly-sur-Arroux;N/A
71282;Marmagne;N/A
71283;Marnay;N/A
71284;Martailly-lès-Brancion;N/A
71285;Martigny-le-Comte;N/A
71286;Mary;N/A
71287;Massilly;N/A
71289;Matour;N/A
71290;Mazille;N/A
71291;Melay;N/A
71292;Mellecey;N/A
71293;Ménetreuil;N/A
71294;Mercurey;N/A
71295;Mervans;N/A
71296;Messey-sur-Grosne;N/A
71297;Mesvres;N/A
71299;Milly-Lamartine;N/A
71300;Le Miroir;N/A
71301;Mont;N/A
71302;Montagny-lès-Buxy;N/A
71303;Montagny-près-Louhans;N/A
71305;Montbellet;N/A
71306;Montceau-les-Mines;21
71307;Montceaux-l'Étoile;N/A
71308;Montceaux-Ragny;N/A
71309;Montcenis;N/A
71310;Montchanin;14
71311;Montcony;N/A
71312;Montcoy;N/A
71313;Monthelon;N/A
71314;Montjay;N/A
71315;Mont-lès-Seurre;N/A
71316;Montmelard;N/A
71317;Montmort;N/A
71318;Montpont-en-Bresse;N/A
71319;Montret;N/A
71320;Mont-Saint-Vincent;N/A
71321;Morey;N/A
71322;Morlet;N/A
71323;Mornay;N/A
71324;Moroges;N/A
71325;La Motte-Saint-Jean;N/A
71326;Mouthier-en-Bresse;N/A
71327;Mussy-sous-Dun;N/A
71328;Nanton;N/A
71329;Navilly;N/A
71330;Neuvy-Grandchamp;N/A
71331;Nochize;N/A
71332;Ormes;N/A
71333;Oslon;N/A
71334;Oudry;N/A
71335;Ouroux-sous-le-Bois-Sainte-Marie;N/A
71336;Ouroux-sur-Saône;6
71337;Oyé;N/A
71338;Ozenay;N/A
71339;Ozolles;N/A
71340;Palinges;N/A
71341;Palleau;N/A
71342;Paray-le-Monial;15
71343;Paris-l'Hôpital;N/A
71344;Passy;N/A
71345;Péronne;N/A
71346;Perrecy-les-Forges;N/A
71347;Perreuil;N/A
71348;Perrigny-sur-Loire;N/A
71349;La Petite-Verrière;N/A
71350;Pierreclos;N/A
71351;Pierre-de-Bresse;N/A
71352;Le Planois;N/A
71353;Plottes;N/A
71354;Poisson;N/A
71355;Pontoux;N/A
71356;Pouilloux;N/A
71357;Pourlans;N/A
71358;Pressy-sous-Dondin;N/A
71359;Préty;N/A
71360;Prissé;N/A
71361;Prizy;N/A
71362;Pruzilly;N/A
71363;Le Puley;N/A
71364;La Racineuse;N/A
71365;Rancy;N/A
71366;Ratenelle;N/A
71367;Ratte;N/A
71368;Reclesne;N/A
71369;Remigny;N/A
71370;Rigny-sur-Arroux;N/A
71371;La Roche-Vineuse;N/A
71372;Romanèche-Thorins;N/A
71373;Romenay;N/A
71374;Rosey;N/A
71376;Roussillon-en-Morvan;N/A
71377;Royer;N/A
71378;Rully;N/A
71379;Sagy;N/A
71380;Saillenard;N/A
71381;Sailly;N/A
71382;Saint-Agnan;N/A
71383;Saint-Albain;N/A
71384;Saint-Ambreuil;N/A
71385;Saint-Amour-Bellevue;N/A
71386;Saint-André-en-Bresse;N/A
71387;Saint-André-le-Désert;N/A
71388;Saint-Aubin-en-Charollais;N/A
71389;Saint-Aubin-sur-Loire;N/A
71390;Saint-Berain-sous-Sanvignes;N/A
71391;Saint-Bérain-sur-Dheune;N/A
71392;Saint-Boil;N/A
71393;Saint-Bonnet-de-Cray;N/A
71394;Saint-Bonnet-de-Joux;N/A
71395;Saint-Bonnet-de-Vieille-Vigne;N/A
71396;Saint-Bonnet-en-Bresse;N/A
71397;Sainte-Cécile;N/A
71398;Saint-Christophe-en-Bresse;N/A
71399;Saint-Christophe-en-Brionnais;N/A
71400;Saint-Clément-sur-Guye;N/A
71401;Sainte-Croix-en-Bresse;N/A
71402;Saint-Cyr;N/A
71403;Saint-Denis-de-Vaux;N/A
71404;Saint-Désert;N/A
71405;Saint-Didier-en-Bresse;N/A
71406;Saint-Didier-en-Brionnais;N/A
71407;Saint-Didier-sur-Arroux;N/A
71408;Saint-Edmond;N/A
71409;Saint-Émiland;N/A
71410;Saint-Étienne-en-Bresse;N/A
71411;Saint-Eugène;N/A
71412;Saint-Eusèbe;N/A
71413;Saint-Firmin;N/A
71414;Saint-Forgeot;N/A
71415;Sainte-Foy;N/A
71416;Saint-Gengoux-de-Scissé;N/A
71417;Saint-Gengoux-le-National;N/A
71419;Saint-Germain-du-Bois;N/A
71420;Saint-Germain-du-Plain;N/A
71421;Saint-Germain-en-Brionnais;N/A
71422;Saint-Germain-lès-Buxy;N/A
71423;Saint-Gervais-en-Vallière;N/A
71424;Saint-Gervais-sur-Couches;N/A
71425;Saint-Gilles;N/A
71426;Sainte-Hélène;N/A
71427;Saint-Huruge;N/A
71428;Saint-Igny-de-Roche;N/A
71430;Saint-Jean-de-Vaux;N/A
71431;Saint-Jean-de-Trézy;N/A
71433;Saint-Julien-de-Civry;N/A
71434;Saint-Julien-de-Jonzy;N/A
71435;Saint-Julien-sur-Dheune;N/A
71436;Saint-Laurent-d'Andenay;N/A
71437;Saint-Laurent-en-Brionnais;N/A
71438;Saint-Léger-du-Bois;N/A
71439;Saint-Léger-lès-Paray;N/A
71440;Saint-Léger-sous-Beuvray;N/A
71441;Saint-Léger-sous-la-Bussière;N/A
71442;Saint-Léger-sur-Dheune;N/A
71443;Saint-Loup-Géanges;N/A
71444;Saint-Loup-de-Varennes;N/A
71445;Saint-Marcel;13
71446;Saint-Marcelin-de-Cray;N/A
71447;Saint-Mard-de-Vaux;N/A
71448;Saint-Martin-Belle-Roche;N/A
71449;Saint-Martin-d'Auxy;N/A
71450;Saint-Martin-de-Commune;N/A
71451;Saint-Martin-de-Lixy;N/A
71452;Saint-Martin-de-Salencey;N/A
71453;Saint-Martin-du-Lac;N/A
71454;Saint-Martin-du-Mont;N/A
71455;Saint-Martin-du-Tartre;N/A
71456;Saint-Martin-en-Bresse;N/A
71457;Saint-Martin-en-Gâtinois;N/A
71458;Saint-Martin-la-Patrouille;N/A
71459;Saint-Martin-sous-Montaigu;N/A
71460;Saint-Maurice-de-Satonnay;N/A
71461;Saint-Maurice-des-Champs;N/A
71462;Saint-Maurice-en-Rivière;N/A
71463;Saint-Maurice-lès-Châteauneuf;N/A
71464;Saint-Maurice-lès-Couches;N/A
71465;Saint-Micaud;N/A
71466;Saint-Nizier-sur-Arroux;N/A
71468;Saint-Pierre-de-Varennes;N/A
71469;Saint-Pierre-le-Vieux;N/A
71470;Saint-Point;N/A
71471;Saint-Privé;N/A
71472;Saint-Prix;N/A
71473;Saint-Racho;N/A
71474;Sainte-Radegonde;N/A
71475;Saint-Rémy;9
71477;Saint-Romain-sous-Gourdon;N/A
71478;Saint-Romain-sous-Versigny;N/A
71479;Saint-Sernin-du-Bois;N/A
71480;Saint-Sernin-du-Plain;N/A
71481;Saint-Symphorien-d'Ancelles;N/A
71482;Saint-Symphorien-de-Marmagne;N/A
71483;Saint-Symphorien-des-Bois;N/A
71484;Saint-Usuge;N/A
71485;Saint-Vallerin;N/A
71486;Saint-Vallier;10
71487;Saint-Vérand;N/A
71488;Saint-Vincent-des-Prés;N/A
71489;Saint-Vincent-en-Bresse;N/A
71490;Saint-Vincent-Bragny;N/A
71491;Saint-Yan;N/A
71492;Saint-Ythaire;N/A
71493;Saisy;N/A
71494;La Salle;N/A
71495;Salornay-sur-Guye;N/A
71496;Sampigny-lès-Maranges;N/A
71497;Sancé;N/A
71498;Santilly;N/A
71499;Sanvignes-les-Mines;12
71500;Sarry;N/A
71501;Sassangy;N/A
71502;Sassenay;N/A
71503;Saules;N/A
71504;Saunières;N/A
71505;Savianges;N/A
71506;Savigny-en-Revermont;N/A
71507;Savigny-sur-Grosne;N/A
71508;Savigny-sur-Seille;N/A
71509;La Celle-en-Morvan;N/A
71510;Semur-en-Brionnais;N/A
71512;Sennecey-le-Grand;12
71513;Senozan;N/A
71514;Sens-sur-Seille;N/A
71515;Sercy;N/A
71516;Serley;N/A
71517;Sermesse;N/A
71518;Serrières;N/A
71519;Serrigny-en-Bresse;N/A
71520;Sevrey;N/A
71521;Sigy-le-Châtel;N/A
71522;Simandre;N/A
71523;Simard;N/A
71524;Sivignon;N/A
71525;Sologny;N/A
71526;Solutré-Pouilly;N/A
71527;Sommant;N/A
71528;Sornay;15
71529;Suin;N/A
71530;Sully;N/A
71531;La Tagnière;N/A
71532;Taizé;N/A
71533;Tancon;N/A
71534;Le Tartre;N/A
71535;Tavernay;N/A
71537;Thil-sur-Arroux;N/A
71538;Thurey;N/A
71539;Tintry;N/A
71540;Torcy;19
71541;Torpes;N/A
71542;Toulon-sur-Arroux;N/A
71543;Tournus;17
71544;Toutenant;N/A
71545;Tramayes;N/A
71546;Trambly;N/A
71547;Trivy;N/A
71548;Tronchy;N/A
71549;La Truchère;N/A
71550;Uchizy;N/A
71551;Uchon;N/A
71552;Uxeau;N/A
71553;Vareilles;N/A
71554;Varenne-l'Arconce;N/A
71555;Varennes-le-Grand;N/A
71556;Varennes-lès-Mâcon;N/A
71557;Varenne-Saint-Germain;N/A
71558;Varennes-Saint-Sauveur;N/A
71559;Varennes-sous-Dun;N/A
71561;Vauban;N/A
71562;Vaudebarrier;N/A
71563;Vaux-en-Pré;N/A
71564;Vendenesse-lès-Charolles;N/A
71565;Vendenesse-sur-Arroux;N/A
71566;Verdun-sur-le-Doubs;N/A
71567;Vergisson;N/A
71568;Vérissey;N/A
71570;Verjux;N/A
71571;Verosvres;N/A
71572;Vers;N/A
71573;Versaugues;N/A
71574;Verzé;N/A
71576;Le Villars;N/A
71577;Villegaudin;N/A
71578;Clux-Villeneuve;N/A
71579;Villeneuve-en-Montagne;N/A
71580;Vincelles;N/A
71581;Vindecy;N/A
71582;La Vineuse sur Fregande;N/A
71583;Vinzelles;N/A
71584;Viré;N/A
71585;Virey-le-Grand;N/A
71586;Viry;N/A
71588;Vitry-en-Charollais;N/A
71589;Vitry-sur-Loire;N/A
71590;Volesvres;N/A
71591;Fleurville;N/A
72001;Aigné;N/A
72002;Aillières-Beauvoir;N/A
72003;Allonnes;25
72004;Amné;N/A
72005;Ancinnes;N/A
72006;Arçonnay;N/A
72007;Ardenay-sur-Mérize;N/A
72008;Arnage;9
72009;Arthezé;N/A
72010;Asnières-sur-Vègre;N/A
72011;Assé-le-Boisne;N/A
72012;Assé-le-Riboul;N/A
72013;Aubigné-Racan;14
72015;Les Aulneaux;N/A
72016;Auvers-le-Hamon;N/A
72017;Auvers-sous-Montfaucon;N/A
72018;Avesnes-en-Saosnois;N/A
72019;Avessé;N/A
72020;Avezé;N/A
72021;Avoise;N/A
72022;Le Bailleul;N/A
72023;Ballon-Saint Mars;12
72024;La Bazoge;6
72025;Bazouges Cré sur Loir;N/A
72026;Beaufay;N/A
72027;Beaumont-sur-Dême;N/A
72028;Beaumont-Pied-de-Bœuf;N/A
72029;Beaumont-sur-Sarthe;N/A
72031;Beillé;N/A
72032;Berfay;N/A
72034;Bérus;N/A
72035;Bessé-sur-Braye;11
72036;Béthon;N/A
72037;Blèves;N/A
72038;Boëssé-le-Sec;N/A
72039;Bonnétable;13
72040;La Bosse;N/A
72041;Bouër;N/A
72042;Bouloire;14
72043;Bourg-le-Roi;N/A
72044;Bousse;N/A
72045;Brains-sur-Gée;N/A
72046;Le Breil-sur-Mérize;N/A
72047;Brette-les-Pins;N/A
72048;Briosne-lès-Sables;N/A
72049;La Bruère-sur-Loir;N/A
72050;Brûlon;N/A
72051;Cérans-Foulletourte;8
72052;Chahaignes;N/A
72053;Challes;N/A
72054;Champagné;10
72056;Champfleur;N/A
72057;Champrond;N/A
72058;Changé;6
72059;Chantenay-Villedieu;N/A
72060;La Chapelle-aux-Choux;N/A
72061;La Chapelle-d'Aligné;N/A
72062;La Chapelle-du-Bois;N/A
72064;La Chapelle-Huon;N/A
72065;La Chapelle-Saint-Aubin;N/A
72066;La Chapelle-Saint-Fray;N/A
72067;La Chapelle-Saint-Rémy;N/A
72068;La Chartre-sur-le-Loir;N/A
72070;Chassillé;N/A
72071;Montval-sur-Loir;19
72072;Château-l'Hermitage;N/A
72073;Chaufour-Notre-Dame;N/A
72074;Chemiré-en-Charnie;N/A
72075;Chemiré-le-Gaudin;N/A
72076;Chenay;N/A
72077;Chenu;N/A
72078;Chérancé;N/A
72079;Chérisay;N/A
72080;Cherré-Au;N/A
72083;Chevillé;N/A
72084;Clermont-Créans;N/A
72085;Cogners;N/A
72086;Commerveil;N/A
72087;Conflans-sur-Anille;N/A
72088;Congé-sur-Orne;N/A
72089;Conlie;N/A
72090;Connerré;12
72091;Contilly;N/A
72093;Cormes;N/A
72094;Coudrecieux;N/A
72095;Coulaines;28
72096;Coulans-sur-Gée;N/A
72098;Coulongé;N/A
72099;Courcebœufs;N/A
72100;Courcelles-la-Forêt;N/A
72101;Courcemont;N/A
72102;Courcival;N/A
72103;Courdemanche;N/A
72104;Courgains;N/A
72105;Courgenard;N/A
72106;Courtillers;N/A
72107;Crannes-en-Champagne;N/A
72109;Crissé;N/A
72110;Crosmières;N/A
72111;Cures;N/A
72112;Dangeul;N/A
72113;Degré;N/A
72114;Dehault;N/A
72115;Dissay-sous-Courcillon;N/A
72118;Dollon;N/A
72119;Domfront-en-Champagne;N/A
72120;Doucelles;N/A
72121;Douillet;N/A
72122;Duneau;N/A
72123;Dureil;N/A
72124;Écommoy;10
72125;Écorpain;N/A
72126;Épineu-le-Chevreuil;N/A
72127;Étival-lès-le-Mans;N/A
72128;Val-d'Étangson;N/A
72129;Fatines;N/A
72130;Fay;N/A
72131;Fercé-sur-Sarthe;N/A
72132;La Ferté-Bernard;16
72133;Fillé;N/A
72134;Flée;N/A
72135;La Fontaine-Saint-Martin;N/A
72136;Fontenay-sur-Vègre;N/A
72137;Villeneuve-en-Perseigne;9
72138;Fresnay-sur-Sarthe;15
72139;Fyé;N/A
72141;Gesnes-le-Gandelin;N/A
72142;Grandchamp;N/A
72143;Le Grand-Lucé;N/A
72144;Gréez-sur-Roc;N/A
72145;Le Grez;N/A
72146;Guécélard;N/A
72147;La Guierche;N/A
72148;Jauzé;N/A
72149;Joué-en-Charnie;N/A
72150;Joué-l'Abbé;N/A
72151;Juigné-sur-Sarthe;N/A
72152;Juillé;N/A
72153;Jupilles;N/A
72154;La Flèche;14
72155;Laigné-en-Belin;N/A
72156;Lamnay;N/A
72157;Lavardin;N/A
72158;Lavaré;N/A
72160;Lavernat;N/A
72161;Lhomme;N/A
72163;Ligron;N/A
72164;Livet-en-Saosnois;N/A
72165;Lombron;N/A
72166;Longnes;N/A
72167;Louailles;N/A
72168;Loué;N/A
72169;Louplande;N/A
72170;Louvigny;N/A
72171;Louzes;N/A
72172;Le Luart;N/A
72173;Luceau;N/A
72174;Lucé-sous-Ballon;N/A
72175;Luché-Pringé;N/A
72176;Le Lude;16
72177;Maigné;N/A
72178;Maisoncelles;N/A
72179;Malicorne-sur-Sarthe;N/A
72180;Mamers;21
72181;Le Mans;20
72182;Mansigné;N/A
72183;Marçon;N/A
72184;Mareil-en-Champagne;N/A
72185;Mareil-sur-Loir;N/A
72186;Maresché;N/A
72187;Marigné-Laillé;N/A
72188;Marollette;N/A
72189;Marolles-les-Braults;N/A
72190;Marolles-lès-Saint-Calais;N/A
72191;Mayet;13
72192;Les Mées;N/A
72193;Melleray;N/A
72194;Meurcé;N/A
72195;Mézeray;N/A
72196;Mézières-sur-Ponthouin;N/A
72197;Mézières-sous-Lavardin;N/A
72198;La Milesse;N/A
72199;Moitron-sur-Sarthe;N/A
72200;Moncé-en-Belin;7
72201;Moncé-en-Saosnois;N/A
72202;Monhoudou;N/A
72204;Montaillé;N/A
72205;Montbizot;N/A
72208;Montmirail;N/A
72209;Montreuil-le-Chétif;N/A
72210;Montreuil-le-Henri;N/A
72211;Mont-Saint-Jean;N/A
72212;Moulins-le-Carbonnel;N/A
72213;Mulsanne;10
72214;Nauvay;N/A
72215;Neufchâtel-en-Saosnois;N/A
72216;Neuvillalais;N/A
72217;Neuville-sur-Sarthe;N/A
72218;Neuvillette-en-Charnie;N/A
72219;Bernay-Neuvy-en-Champagne;N/A
72220;Nogent-le-Bernard;N/A
72221;Nogent-sur-Loir;N/A
72222;Nouans;N/A
72223;Noyen-sur-Sarthe;12
72224;Nuillé-le-Jalais;N/A
72225;Oisseau-le-Petit;N/A
72226;Oizé;N/A
72227;Panon;N/A
72228;Parcé-sur-Sarthe;N/A
72229;Parennes;N/A
72230;Parigné-le-Pôlin;N/A
72231;Parigné-l'Évêque;7
72232;Notre-Dame-du-Pé;N/A
72233;Peray;N/A
72234;Pezé-le-Robert;N/A
72235;Piacé;N/A
72236;Pincé;N/A
72237;Pirmil;N/A
72238;Pizieux;N/A
72239;Poillé-sur-Vègre;N/A
72241;Montfort-le-Gesnois;N/A
72243;Pontvallain;N/A
72244;Précigné;7
72245;Préval;N/A
72246;Prévelles;N/A
72247;Pruillé-le-Chétif;N/A
72248;Pruillé-l'Éguillé;N/A
72249;La Quinte;N/A
72250;Rahay;N/A
72251;René;N/A
72252;Requeil;N/A
72253;Roézé-sur-Sarthe;N/A
72254;Rouessé-Fontaine;N/A
72255;Rouessé-Vassé;N/A
72256;Rouez;N/A
72257;Rouillon;N/A
72259;Rouperroux-le-Coquet;N/A
72260;Ruaudin;N/A
72261;Ruillé-en-Champagne;N/A
72262;Loir en Vallée;N/A
72264;Sablé-sur-Sarthe;20
72265;Saint-Aignan;N/A
72266;Saint-Aubin-de-Locquenay;N/A
72267;Saint-Aubin-des-Coudrais;N/A
72268;Saint-Biez-en-Belin;N/A
72269;Saint-Calais;15
72270;Saint-Calez-en-Saosnois;N/A
72271;Saint-Célerin;N/A
72272;Sainte-Cérotte;N/A
72273;Saint-Christophe-du-Jambet;N/A
72274;Saint-Christophe-en-Champagne;N/A
72275;Saint-Corneille;N/A
72276;Saint-Cosme-en-Vairais;N/A
72277;Saint-Denis-des-Coudrais;N/A
72278;Saint-Denis-d'Orques;N/A
72279;Saint-Georges-de-la-Couée;N/A
72280;Saint-Georges-du-Bois;N/A
72281;Saint-Georges-du-Rosay;N/A
72282;Saint-Georges-le-Gaultier;N/A
72283;Saint-Germain-d'Arcé;N/A
72286;Saint-Gervais-de-Vic;N/A
72287;Saint-Gervais-en-Belin;N/A
72289;Sainte-Jamme-sur-Sarthe;N/A
72290;Saint-Jean-d'Assé;N/A
72291;Saint-Jean-de-la-Motte;N/A
72292;Saint-Jean-des-Échelles;N/A
72293;Saint-Jean-du-Bois;N/A
72294;Saint-Léonard-des-Bois;N/A
72295;Saint-Longis;N/A
72296;Saint-Maixent;N/A
72297;Saint-Marceau;N/A
72298;Saint-Mars-de-Locquenay;N/A
72299;Saint-Mars-d'Outillé;N/A
72300;Saint-Mars-la-Brière;N/A
72302;Saint-Martin-des-Monts;N/A
72303;Saint-Michel-de-Chavaignes;N/A
72305;Saint-Ouen-de-Mimbré;N/A
72306;Saint-Ouen-en-Belin;N/A
72307;Saint-Ouen-en-Champagne;N/A
72308;Saint-Paterne - Le Chevain;N/A
72309;Saint-Paul-le-Gaultier;N/A
72310;Saint-Pavace;N/A
72311;Saint-Pierre-de-Chevillé;N/A
72312;Saint-Pierre-des-Bois;N/A
72313;Saint-Pierre-des-Ormes;N/A
72314;Saint-Pierre-du-Lorouër;N/A
72315;Saint-Rémy-de-Sillé;N/A
72316;Saint-Rémy-des-Monts;N/A
72317;Saint-Rémy-du-Val;N/A
72319;Sainte-Sabine-sur-Longève;N/A
72320;Saint-Saturnin;N/A
72321;Saint-Symphorien;N/A
72322;Saint-Ulphace;N/A
72323;Saint-Victeur;N/A
72324;Saint-Vincent-des-Prés;N/A
72325;Saint-Vincent-du-Lorouër;N/A
72326;Saosnes;N/A
72327;Sarcé;N/A
72328;Sargé-lès-le-Mans;N/A
72329;Savigné-l'Évêque;6
72330;Savigné-sous-le-Lude;N/A
72331;Sceaux-sur-Huisne;N/A
72332;Ségrie;N/A
72333;Semur-en-Vallon;N/A
72334;Sillé-le-Guillaume;N/A
72335;Sillé-le-Philippe;N/A
72336;Solesmes;N/A
72337;Sougé-le-Ganelon;N/A
72338;Souillé;N/A
72339;Souligné-Flacé;N/A
72340;Souligné-sous-Ballon;N/A
72341;Soulitré;N/A
72342;Souvigné-sur-Même;N/A
72343;Souvigné-sur-Sarthe;N/A
72344;Spay;N/A
72345;Surfonds;N/A
72346;La Suze-sur-Sarthe;8
72347;Tassé;N/A
72348;Tassillé;N/A
72349;Teillé;N/A
72350;Teloché;7
72351;Tennie;N/A
72352;Terrehault;N/A
72353;Théligny;N/A
72354;Thoigné;N/A
72355;Thoiré-sous-Contensor;N/A
72356;Thoiré-sur-Dinan;N/A
72357;Thorée-les-Pins;N/A
72358;Thorigné-sur-Dué;N/A
72359;Torcé-en-Vallée;N/A
72360;Trangé;N/A
72361;Tresson;N/A
72362;Le Tronchet;N/A
72363;Tuffé Val de la Chéronne;N/A
72364;Vaas;N/A
72366;Valennes;N/A
72367;Vallon-sur-Gée;N/A
72368;Vancé;N/A
72369;Verneil-le-Chétif;N/A
72370;Vernie;N/A
72372;Vezot;N/A
72373;Vibraye;10
72374;Villaines-la-Carelle;N/A
72375;Villaines-la-Gonais;N/A
72376;Villaines-sous-Lucé;N/A
72377;Villaines-sous-Malicorne;N/A
72378;Vion;N/A
72379;Viré-en-Champagne;N/A
72380;Vivoin;N/A
72381;Voivres-lès-le-Mans;N/A
72382;Volnay;N/A
72383;Vouvray-sur-Huisne;N/A
72385;Yvré-le-Pôlin;N/A
72386;Yvré-l'Évêque;7
73001;Aiguebelette-le-Lac;N/A
73003;Grand-Aigueblanche;6
73004;Aillon-le-Jeune;N/A
73005;Aillon-le-Vieux;N/A
73006;Aime-la-Plagne;8
73007;Aiton;N/A
73008;Aix-les-Bains;12
73010;Entrelacs;5
73011;Albertville;18
73012;Albiez-le-Jeune;N/A
73013;Albiez-Montrond;N/A
73014;Allondaz;N/A
73015;Les Allues;N/A
73017;Apremont;N/A
73018;Arbin;N/A
73019;Argentine;N/A
73020;Arith;N/A
73021;Arvillard;N/A
73022;Attignat-Oncin;N/A
73023;Aussois;N/A
73024;Les Avanchers-Valmorel;N/A
73025;Avressieux;N/A
73026;Avrieux;N/A
73027;Ayn;N/A
73028;La Balme;N/A
73029;Barberaz;7
73030;Barby;16
73031;Bassens;6
73032;La Bâthie;N/A
73033;La Bauche;N/A
73034;Beaufort;N/A
73036;Bellecombe-en-Bauges;N/A
73039;Belmont-Tramonet;N/A
73040;Bessans;N/A
73041;Betton-Bettonet;N/A
73042;Billième;N/A
73043;La Biolle;N/A
73047;Bonneval-sur-Arc;N/A
73048;Bonvillard;N/A
73049;Bonvillaret;N/A
73050;Bourdeau;N/A
73051;Le Bourget-du-Lac;5
73052;Bourget-en-Huile;N/A
73053;Bourgneuf;N/A
73054;Bourg-Saint-Maurice;11
73055;Bozel;N/A
73057;Brides-les-Bains;N/A
73058;La Bridoire;N/A
73059;Brison-Saint-Innocent;N/A
73061;Césarches;N/A
73063;Cevins;N/A
73064;Challes-les-Eaux;6
73065;Chambéry;18
73067;La Chambre;N/A
73068;Chamousset;N/A
73069;Chamoux-sur-Gelon;N/A
73070;Champagneux;N/A
73071;Champagny-en-Vanoise;N/A
73072;Champ-Laurent;N/A
73073;Chanaz;N/A
73074;La Chapelle;N/A
73075;La Chapelle-Blanche;N/A
73076;La Chapelle-du-Mont-du-Chat;N/A
73077;Les Chapelles;N/A
73078;La Chapelle-Saint-Martin;N/A
73079;Châteauneuf;N/A
73081;Le Châtelard;N/A
73082;La Chavanne;N/A
73083;Les Chavannes-en-Maurienne;N/A
73084;Chignin;N/A
73085;Chindrieux;N/A
73086;Cléry;N/A
73087;Cognin;10
73088;Cohennoz;N/A
73089;Coise-Saint-Jean-Pied-Gauthier;N/A
73090;La Compôte;N/A
73091;Conjux;N/A
73092;Corbel;N/A
73094;Crest-Voland;N/A
73095;La Croix-de-la-Rochette;N/A
73096;Cruet;N/A
73097;Curienne;N/A
73098;Les Déserts;N/A
73099;Détrier;N/A
73100;Domessin;N/A
73101;Doucy-en-Bauges;N/A
73103;Drumettaz-Clarafond;N/A
73104;Dullin;N/A
73105;Les Échelles;N/A
73106;École;N/A
73107;Entremont-le-Vieux;N/A
73109;Épierre;N/A
73110;Esserts-Blay;N/A
73113;Feissons-sur-Salins;N/A
73114;Flumet;N/A
73116;Fontcouverte-la-Toussuire;N/A
73117;Fourneaux;N/A
73119;Freney;N/A
73120;Fréterive;N/A
73121;Frontenex;N/A
73122;Gerbaix;N/A
73123;La Giettaz;N/A
73124;Gilly-sur-Isère;N/A
73128;Grésy-sur-Aix;7
73129;Grésy-sur-Isère;N/A
73130;Grignon;N/A
73131;Hautecour;N/A
73132;Hauteluce;N/A
73133;Hauteville;N/A
73135;La Tour-en-Maurienne;N/A
73137;Jacob-Bellecombette;7
73138;Jarrier;N/A
73139;Jarsy;N/A
73140;Jongieux;N/A
73141;Laissaud;N/A
73142;Landry;N/A
73145;Lépin-le-Lac;N/A
73146;Lescheraines;N/A
73147;Loisieux;N/A
73149;Lucey;N/A
73150;La Plagne Tarentaise;8
73151;Porte-de-Savoie;N/A
73152;Marcieux;N/A
73153;Marthod;N/A
73154;Mercury;N/A
73155;Méry;N/A
73156;Meyrieux-Trouet;N/A
73157;Modane;15
73159;Les Mollettes;N/A
73160;Montagnole;N/A
73161;Montagny;N/A
73162;Montailleur;N/A
73164;Montcel;N/A
73166;Montendry;N/A
73168;Montgilbert;N/A
73170;Monthion;N/A
73171;Montmélian;13
73173;Montricher-Albanne;N/A
73175;Montsapey;N/A
73176;Montvalezan;N/A
73177;Montvernier;N/A
73178;La Motte-en-Bauges;N/A
73179;La Motte-Servolex;6
73180;Motz;N/A
73181;Moûtiers;23
73182;Mouxy;N/A
73183;Myans;N/A
73184;Nances;N/A
73186;Notre-Dame-de-Bellecombe;N/A
73187;La Léchère;11
73188;Notre-Dame-des-Millières;N/A
73189;Notre-Dame-du-Cruet;N/A
73190;Notre-Dame-du-Pré;N/A
73191;Novalaise;N/A
73192;Le Noyer;N/A
73193;Ontex;N/A
73194;Orelle;N/A
73196;Pallud;N/A
73197;Peisey-Nancroix;N/A
73200;Planaise;N/A
73201;Planay;N/A
73202;Plancherine;N/A
73204;Le Pont-de-Beauvoisin;N/A
73205;Le Pontet;N/A
73206;Pralognan-la-Vanoise;N/A
73207;Presle;N/A
73208;Pugny-Chatenod;N/A
