Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Part des 30-44 ans 2019
58127;Giry;10.8
58128;Glux-en-Glenne;11.7
58129;Gouloux;17
58130;Grenois;11.3
58131;Guérigny;17.4
58132;Guipy;13.7
58133;Héry;23.6
58134;Imphy;15
58135;Isenay;13.7
58136;Jailly;11.8
58137;Lamenay-sur-Loire;15.2
58138;Langeron;19.8
58139;Lanty;10.7
58140;Larochemillay;11.7
58141;Lavault-de-Frétoy;14.3
58142;Limanton;10.7
58143;Limon;15.9
58144;Livry;18.4
58145;Lormes;11.5
58146;Lucenay-lès-Aix;15.5
58147;Lurcy-le-Bourg;14.8
58148;Luthenay-Uxeloup;18.2
58149;Luzy;11
58150;Lys;13
58151;La Machine;13.7
58152;Magny-Cours;18.3
58153;Magny-Lormes;10
58154;La Maison-Dieu;17.9
58155;La Marche;16.1
58156;Marcy;12.8
58157;Marigny-l'Église;9.9
58158;Mars-sur-Allier;19.1
58159;Marigny-sur-Yonne;10.4
58160;Marzy;18
58161;Maux;15.3
58162;Menestreau;11.4
58163;Menou;7
58164;Mesves-sur-Loire;16.9
58165;Metz-le-Comte;12.3
58166;Mhère;14.7
58168;Millay;12.9
58169;Moissy-Moulinot;0
58170;Monceaux-le-Comte;12.4
58171;Montapas;16.6
58172;Montambert;16.3
58173;Montaron;11.5
58174;Montenoison;9.2
58175;Mont-et-Marré;14.6
58176;Montigny-aux-Amognes;16.1
58177;Montigny-en-Morvan;9.4
58178;Montigny-sur-Canne;15.7
58179;Montreuillon;9.8
58180;Montsauche-les-Settons;11.1
58181;Moraches;12.2
58182;Moulins-Engilbert;13
58183;Mouron-sur-Yonne;13.5
58184;Moussy;14.6
58185;Moux-en-Morvan;11.2
58186;Murlin;19.3
58187;Myennes;15.4
58188;Nannay;9.7
58189;Narcy;19.2
58190;Neuffontaines;10.6
58191;Neuilly;8.8
58192;Neuville-lès-Decize;12.8
58193;Neuvy-sur-Loire;19.4
58194;Nevers;15.7
58195;La Nocle-Maulaix;7.8
58196;Nolay;12.6
58197;Nuars;16.1
58198;Oisy;14
58199;Onlay;10.3
58200;Ouagne;13.1
58201;Oudan;16.1
58202;Ougny;12
58203;Oulon;12.9
58204;Vaux d'Amognes;19.1
58205;Ouroux-en-Morvan;12.4
58206;Parigny-la-Rose;2.9
58207;Parigny-les-Vaux;20.6
58208;Pazy;11.8
58209;Perroy;9.9
58210;Planchez;11.6
58211;Poil;9.2
58212;Poiseux;20.2
58213;Pougny;17.7
58214;Pougues-les-Eaux;18.6
58215;Pouilly-sur-Loire;15.6
58216;Pouques-Lormes;14.4
58217;Pousseaux;16.3
58218;Prémery;11.9
58219;Préporché;13.7
58220;Raveau;17.3
58221;Rémilly;15.8
58222;Rix;11.8
58223;Rouy;14.3
58224;Ruages;17
58225;Saincaize-Meauce;16.6
58226;Saint-Agnan;10.2
58227;Saint-Amand-en-Puisaye;13.1
58228;Saint-Andelain;16.9
58229;Saint-André-en-Morvan;12.3
58230;Saint-Aubin-des-Chaumes;21.1
58231;Saint-Aubin-les-Forges;16.3
58232;Saint-Benin-d'Azy;15.5
58233;Saint-Benin-des-Bois;16.6
58234;Saint-Bonnot;9
58235;Saint-Brisson;12.2
58236;Sainte-Colombe-des-Bois;17.4
58237;Saint-Didier;6.9
58238;Saint-Éloi;18.5
58239;Saint-Firmin;19.5
58240;Saint-Franchy;12.8
58241;Saint-Germain-Chassenay;14.3
58242;Saint-Germain-des-Bois;11.1
58243;Saint-Gratien-Savigny;11.6
58244;Saint-Hilaire-en-Morvan;13
58245;Saint-Hilaire-Fontaine;11.4
58246;Saint-Honoré-les-Bains;9.3
58247;Saint-Jean-aux-Amognes;19.6
58248;Saint-Laurent-l'Abbaye;17.3
58249;Saint-Léger-de-Fougeret;13.4
58250;Saint-Léger-des-Vignes;14.9
58251;Saint-Loup-des-Bois;16.3
58252;Saint-Malo-en-Donziois;6.2
58253;Sainte-Marie;12.3
58254;Saint-Martin-d'Heuille;16.7
58255;Saint-Martin-du-Puy;11.8
58256;Saint-Martin-sur-Nohain;14.8
58257;Saint-Maurice;1.6
58258;Saint-Ouen-sur-Loire;20.7
58259;Saint-Parize-en-Viry;15.6
58260;Saint-Parize-le-Châtel;17
58261;Saint-Père;16.1
58262;Saint-Péreuse;6.7
58263;Saint-Pierre-du-Mont;17.6
58264;Saint-Pierre-le-Moûtier;13.6
58265;Saint-Quentin-sur-Nohain;11
58266;Saint-Révérien;9.9
58267;Saint-Saulge;11.7
58268;Saint-Seine;14.1
58269;Saint-Sulpice;17.4
58270;Saint-Vérain;15.7
58271;Saizy;8.6
58272;Sardy-lès-Épiry;10.4
58273;Sauvigny-les-Bois;15
58274;Savigny-Poil-Fol;9.6
58275;Saxi-Bourdon;17.6
58276;Sémelay;9.5
58277;Sermages;18
58278;Sermoise-sur-Loire;16.2
58279;Sichamps;22.5
58280;Sougy-sur-Loire;17.6
58281;Suilly-la-Tour;15.7
58282;Surgy;11.9
58283;Taconnay;16
58284;Talon;7.5
58285;Tamnay-en-Bazois;9.3
58286;Tannay;10
58287;Tazilly;12.4
58288;Teigny;14.6
58289;Ternant;13.9
58290;Thaix;8
58291;Thianges;11.6
58292;Tintury;12
58293;Toury-Lurcy;13
58294;Toury-sur-Jour;20
58295;Tracy-sur-Loire;18.9
58296;Tresnay;17.6
58297;Trois-Vèvres;15.5
58298;Tronsanges;22.1
58299;Trucy-l'Orgueilleux;11.3
58300;Urzy;17.4
58301;Vandenesse;12.5
58302;Varennes-lès-Narcy;16.7
58303;Varennes-Vauzelles;13.9
58304;Varzy;10.6
58305;Vauclaix;14.9
58306;Verneuil;16.2
58307;Vielmanay;18.6
58308;Vignol;16.1
58309;Villapourçon;8.3
58310;Villiers-le-Sec;18.8
58311;Ville-Langy;16.3
58312;Villiers-sur-Yonne;10.4
58313;Vitry-Laché;10.8
59001;Abancourt;21.5
59002;Abscon;19
59003;Aibes;17.6
59004;Aix-en-Pévèle;22.4
59005;Allennes-les-Marais;18.8
59006;Amfroipret;22.9
59007;Anhiers;19.1
59008;Aniche;20.1
59009;Villeneuve-d'Ascq;18.1
59010;Anneux;20.8
59011;Annœullin;21.3
59012;Anor;16.9
59013;Anstaing;20
59014;Anzin;18.4
59015;Arleux;19.8
59016;Armbouts-Cappel;16.2
59017;Armentières;19.4
59018;Arnèke;15.6
59019;Artres;18.3
59021;Assevent;20
59022;Attiches;18.4
59023;Aubencheul-au-Bac;21.4
59024;Auberchicourt;18.8
59025;Aubers;17.2
59026;Aubigny-au-Bac;17.8
59027;Aubry-du-Hainaut;19.9
59028;Auby;18.4
59029;Auchy-lez-Orchies;20.3
59031;Audignies;23.5
59032;Aulnoy-lez-Valenciennes;15.6
59033;Aulnoye-Aymeries;17.5
59034;Avelin;18.5
59035;Avesnelles;16.2
59036;Avesnes-sur-Helpe;14.9
59037;Avesnes-les-Aubert;19.5
59038;Avesnes-le-Sec;21.6
59039;Awoingt;21.3
59041;Bachant;18.3
59042;Bachy;19.3
59043;Bailleul;18.6
59044;Baisieux;20.9
59045;Baives;18.6
59046;Bambecque;21.7
59047;Banteux;17.7
59048;Bantigny;20
59049;Bantouzelle;19.2
59050;Bas-Lieu;15.9
59051;La Bassée;20
59052;Bauvin;20.3
59053;Bavay;16.7
59054;Bavinchove;21.5
59055;Bazuel;15.5
59056;Beaucamps-Ligny;16.4
59057;Beaudignies;20.8
59058;Beaufort;18.4
59059;Beaumont-en-Cambrésis;16.2
59060;Beaurain;22.9
59061;Beaurepaire-sur-Sambre;24.8
59062;Beaurieux;17.8
59063;Beauvois-en-Cambrésis;16.8
59064;Bellaing;18.7
59065;Bellignies;19.4
59066;Bérelles;23.6
59067;Bergues;15.2
59068;Berlaimont;16.7
59069;Bermerain;21.9
59070;Bermeries;19.3
59071;Bersée;20.2
59072;Bersillies;13.5
59073;Berthen;20
59074;Bertry;18.2
59075;Béthencourt;20.7
59076;Bettignies;16.1
59077;Bettrechies;17.4
59078;Beugnies;19.2
59079;Beuvrages;18.5
59080;Beuvry-la-Forêt;18.4
59081;Bévillers;20.4
59082;Bierne;20.2
59083;Bissezeele;23.5
59084;Blaringhem;19.8
59085;Blécourt;16.7
59086;Boeschepe;19.3
59087;Boëseghem;16.3
59088;Bois-Grenier;18.6
59089;Bollezeele;17.1
59090;Bondues;15.8
59091;Borre;19
59092;Bouchain;17.2
59093;Boulogne-sur-Helpe;19
59094;Bourbourg;17.9
59096;Bourghelles;17.8
59097;Boursies;21.9
59098;Bousbecque;19.4
59099;Bousies;17.8
59100;Bousignies;18.6
59101;Bousignies-sur-Roc;19.8
59102;Boussières-en-Cambrésis;19.6
59103;Boussières-sur-Sambre;21.9
59104;Boussois;19.2
59105;Bouvignies;19.9
59106;Bouvines;20
59107;Bray-Dunes;15.2
59108;Briastre;19.8
59109;Brillon;18.5
59110;Brouckerque;18.6
59111;Broxeele;26.2
59112;Bruay-sur-l'Escaut;18.7
59113;Bruille-lez-Marchiennes;21.2
59114;Bruille-Saint-Amand;19.6
59115;Brunémont;26
59116;Bry;17.9
59117;Bugnicourt;19.1
59118;Busigny;17.8
59119;Buysscheure;20.6
59120;Caëstre;20.4
59121;Cagnoncles;17.5
59122;Cambrai;16.5
59123;Camphin-en-Carembault;18.1
59124;Camphin-en-Pévèle;21.7
59125;Cantaing-sur-Escaut;19.7
59126;Cantin;20.9
59127;Capelle;11.7
59128;Capinghem;17.6
59129;Cappelle-en-Pévèle;21.9
59130;Cappelle-Brouck;20.8
59131;Cappelle-la-Grande;18.7
59132;Carnières;19.8
59133;Carnin;19.6
59134;Cartignies;20.3
59135;Cassel;17.7
59136;Le Cateau-Cambrésis;17.2
59137;Catillon-sur-Sambre;17.5
59138;Cattenières;19.5
59139;Caudry;18.3
59140;Caullery;17.5
59141;Cauroir;19.3
59142;Cerfontaine;20.6
59143;La Chapelle-d'Armentières;18.3
59144;Château-l'Abbaye;22.1
59145;Chemy;19.1
59146;Chéreng;17
59147;Choisies;4.2
59148;Clairfayts;21.6
59149;Clary;18
59150;Cobrieux;17.6
59151;Colleret;18.3
59152;Comines;19.1
59153;Condé-sur-l'Escaut;16.4
59155;Coudekerque-Branche;17.7
59156;Courchelettes;16.6
59157;Cousolre;18.7
59158;Coutiches;20.7
59159;Craywick;27.1
59160;Crespin;18.7
59161;Crèvecœur-sur-l'Escaut;19
59162;Crochte;18.9
59163;Croix;20.1
59164;Croix-Caluyau;23.1
59165;Cuincy;18.5
59166;Curgies;21.1
59167;Cuvillers;16.4
59168;Cysoing;18.4
59169;Damousies;16.4
59170;Dechy;18.1
59171;Dehéries;25
59172;Denain;17
59173;Deûlémont;19.9
59174;Dimechaux;17.1
59175;Dimont;19.9
59176;Doignies;23.6
59177;Dompierre-sur-Helpe;16.4
59178;Douai;18.2
59179;Douchy-les-Mines;19.4
59180;Le Doulieu;19.3
59181;Dourlers;19.7
59182;Drincham;21.6
59183;Dunkerque;17.3
59184;Ebblinghem;23.6
59185;Écaillon;17.4
59186;Eccles;16.3
59187;Éclaibes;14.9
59188;Écuélin;28.5
59189;Eecke;20.4
59190;Élesmes;18.2
59191;Élincourt;19.4
59192;Émerchicourt;15.3
59193;Emmerin;20.5
59194;Englefontaine;18.3
59195;Englos;20
59196;Ennetières-en-Weppes;16
59197;Ennevelin;18.8
59198;Eppe-Sauvage;19.4
59199;Erchin;17.6
59200;Eringhem;22
59201;Erquinghem-le-Sec;21.7
59202;Erquinghem-Lys;20.7
59203;Erre;20.6
59204;Escarmain;20.7
59205;Escaudain;19
59206;Escaudœuvres;17.2
59207;Escautpont;18.4
59208;Escobecques;16.8
59209;Esnes;17.5
59210;Esquelbecq;17.9
59211;Esquerchin;20
59212;Estaires;19.3
59213;Estourmel;20.1
59214;Estrées;19.1
59215;Estreux;17.1
59216;Eswars;17.3
59217;Eth;17.4
59218;Étrœungt;17.1
59219;Estrun;24.3
59220;Faches-Thumesnil;21.4
59221;Famars;14.8
59222;Faumont;19.2
59223;Le Favril;22.4
59224;Féchain;14.8
59225;Feignies;18.2
59226;Felleries;17.9
59227;Fenain;18.3
59228;Férin;20.5
59229;Féron;17.5
59230;Ferrière-la-Grande;18.9
59231;Ferrière-la-Petite;17.6
59232;La Flamengrie;18.3
59233;Flaumont-Waudrechies;18.3
59234;Flers-en-Escrebieux;18.5
59236;Flesquières;25.7
59237;Flêtre;22.9
59238;Flines-lès-Mortagne;20.7
59239;Flines-lez-Raches;18.8
59240;Floursies;15.7
59241;Floyon;18.8
59242;Fontaine-au-Bois;19.2
59243;Fontaine-au-Pire;20.1
59244;Fontaine-Notre-Dame;20.3
59246;Forest-en-Cambrésis;21.4
59247;Forest-sur-Marque;18.6
59249;Fourmies;16.1
59250;Fournes-en-Weppes;19.8
59251;Frasnoy;23.9
59252;Frelinghien;19.2
59253;Fresnes-sur-Escaut;18.8
59254;Fressain;20.5
59255;Fressies;23.6
59256;Fretin;20.6
59257;Fromelles;21.4
59258;Genech;17.2
59259;Ghissignies;21
59260;Ghyvelde;19.6
59261;Glageon;19
59262;Godewaersvelde;19.5
59263;Gœulzin;18.3
59264;Gognies-Chaussée;18
59265;Gommegnies;20.2
59266;Gondecourt;18.9
59267;Gonnelieu;23.4
59268;La Gorgue;18.4
59269;Gouzeaucourt;20.2
59270;Grand-Fayt;18
59271;Grande-Synthe;18.9
59272;Grand-Fort-Philippe;17.6
59273;Gravelines;19.5
59274;La Groise;22.6
59275;Gruson;14.2
59276;Guesnain;17.9
59277;Gussignies;21.5
59278;Hallennes-lez-Haubourdin;20.9
59279;Halluin;19.2
59280;Hamel;16
59281;Hantay;24.3
59282;Hardifort;16.7
59283;Hargnies;22.7
59284;Hasnon;23.3
59285;Haspres;20.2
59286;Haubourdin;19.6
59287;Haucourt-en-Cambrésis;14.6
59288;Haulchin;18
59289;Haussy;20.3
59290;Haut-Lieu;16.1
59291;Hautmont;18.1
59292;Haveluy;18.3
59293;Haverskerque;17.7
59294;Haynecourt;20.4
59295;Hazebrouck;16.4
59296;Hecq;20.7
59297;Hélesmes;20.9
59299;Hem;18.6
59300;Hem-Lenglet;17.9
59301;Hergnies;22.2
59302;Hérin;20.4
59303;Herlies;20.9
59304;Herrin;15.2
59305;Herzeele;21.9
59306;Hestrud;18.8
59307;Holque;19.6
59308;Hondeghem;18
59309;Hondschoote;18.2
59310;Hon-Hergies;20.1
59311;Honnechy;22.9
59312;Honnecourt-sur-Escaut;14.8
59313;Hordain;19.9
59314;Hornaing;20.9
59315;Houdain-lez-Bavay;18.6
59316;Houplin-Ancoisne;19.3
59317;Houplines;20.4
59318;Houtkerque;23.8
59319;Hoymille;15.6
59320;Illies;22.3
59321;Inchy;16.6
59322;Iwuy;20.5
59323;Jenlain;19.5
59324;Jeumont;19.7
59325;Jolimetz;17.6
59326;Killem;20.9
59327;Lallaing;18.9
59328;Lambersart;19.6
59329;Lambres-lez-Douai;16.7
59330;Landas;19.7
59331;Landrecies;16.3
59332;Lannoy;19.7
59333;Larouillies;18.1
59334;Lauwin-Planque;16.6
59335;Lecelles;19.4
59336;Lécluse;20
59337;Lederzeele;22
59338;Ledringhem;22.6
59339;Leers;18
59340;Leffrinckoucke;14.3
59341;Lesdain;19.5
59342;Lez-Fontaine;17.5
59343;Lesquin;23.3
59344;Leval;19.9
59345;Lewarde;17.9
59346;Lezennes;19.6
59347;Liessies;20.5
59348;Lieu-Saint-Amand;20.3
59349;Ligny-en-Cambrésis;20.9
59350;Lille;20.6
59351;Limont-Fontaine;17.6
59352;Linselles;17.6
59353;Locquignol;16.9
59354;Loffre;14.8
59356;Lompret;15
59357;La Longueville;18.2
59358;Looberghe;19.3
59359;Loon-Plage;19
59360;Loos;19.5
59361;Lourches;19
59363;Louvignies-Quesnoy;20.4
59364;Louvil;19.6
59365;Louvroil;17.3
59366;Lynde;22.8
59367;Lys-lez-Lannoy;19.8
59368;La Madeleine;23.5
59369;Maing;20.2
59370;Mairieux;16.6
59371;Le Maisnil;16.9
59372;Malincourt;21.3
59374;Marbaix;20.3
59375;Marchiennes;20.4
59377;Marcoing;18.9
59378;Marcq-en-Barœul;19
59379;Marcq-en-Ostrevent;23.9
59381;Maresches;19.1
59382;Maretz;19
59383;Marly;17.8
59384;Maroilles;17.8
59385;Marpent;18.6
59386;Marquette-lez-Lille;22.1
59387;Marquette-en-Ostrevant;21.5
59388;Marquillies;22
59389;Masnières;19.6
59390;Masny;18
59391;Mastaing;19.2
59392;Maubeuge;17.4
59393;Maulde;20.6
59394;Maurois;21.6
59395;Mazinghien;17.4
59396;Mecquignies;22.2
59397;Merckeghem;19.8
59398;Mérignies;18.5
59399;Merris;18.1
59400;Merville;19.2
59401;Méteren;21.2
59402;Millam;20.1
59403;Millonfosse;17.1
59405;Mœuvres;23.6
59406;Monceau-Saint-Waast;16.2
59407;Monchaux-sur-Écaillon;17.3
59408;Moncheaux;20.9
59409;Monchecourt;19
59410;Mons-en-Barœul;19.1
59411;Mons-en-Pévèle;16.3
59412;Montay;12
59413;Montigny-en-Cambrésis;16.4
59414;Montigny-en-Ostrevent;17.4
59415;Montrécourt;19.6
59416;Morbecque;17.4
59418;Mortagne-du-Nord;21
59419;Mouchin;18.1
59420;Moustier-en-Fagne;13.8
59421;Mouvaux;18.1
59422;Naves;20.4
59423;Neuf-Berquin;18.5
59424;Neuf-Mesnil;18.5
59425;Neuville-en-Avesnois;21.2
59426;Neuville-en-Ferrain;19.3
59427;La Neuville;14.8
59428;Neuville-Saint-Rémy;17.6
59429;Neuville-sur-Escaut;18.9
59430;Neuvilly;22.2
59431;Nieppe;17
59432;Niergnies;16.8
59433;Nieurlet;19.3
59434;Nivelle;19.5
59435;Nomain;17.2
59436;Noordpeene;21
59437;Noyelles-lès-Seclin;17.6
59438;Noyelles-sur-Escaut;22.7
59439;Noyelles-sur-Sambre;18.3
59440;Noyelles-sur-Selle;16.5
59441;Obies;21.2
59442;Obrechies;20.7
59443;Ochtezeele;24.5
59444;Odomez;19.2
59445;Ohain;16.8
59446;Oisy;19.3
59447;Onnaing;19.3
59448;Oost-Cappel;23.2
59449;Orchies;19
59450;Ors;18.2
59451;Orsinval;21.2
59452;Ostricourt;19.8
59453;Oudezeele;22.2
59454;Oxelaëre;20.4
59455;Paillencourt;22
59456;Pecquencourt;19.5
59457;Pérenchies;20.7
59458;Péronne-en-Mélantois;19.9
59459;Petite-Forêt;18.7
59461;Petit-Fayt;20.5
59462;Phalempin;19.6
59463;Pitgam;19.7
59464;Poix-du-Nord;19.8
59465;Pommereuil;19.5
59466;Pont-à-Marcq;20.6
59467;Pont-sur-Sambre;18.7
59468;Potelle;17.7
59469;Pradelles;22.7
59470;Prémesques;19.9
59471;Préseau;20.2
59472;Preux-au-Bois;19.1
59473;Preux-au-Sart;26.1
59474;Prisches;17.4
59475;Prouvy;19.7
59476;Proville;16
59477;Provin;21.3
59478;Quaëdypre;16
59479;Quarouble;17.8
59480;Quérénaing;16.7
59481;Le Quesnoy;16.8
59482;Quesnoy-sur-Deûle;18.5
59483;Quiévelon;20.6
59484;Quiévrechain;18.8
59485;Quiévy;20
59486;Râches;18.9
59487;Radinghem-en-Weppes;18
59488;Raillencourt-Sainte-Olle;16
59489;Raimbeaucourt;17.3
59490;Rainsars;15.2
59491;Raismes;18
59492;Ramillies;18.4
59493;Ramousies;21.9
59494;Raucourt-au-Bois;17.3
59495;Recquignies;20
59496;Rejet-de-Beaulieu;20.2
59497;Renescure;19.7
59498;Reumont;17.3
59499;Rexpoëde;20.7
59500;Ribécourt-la-Tour;18.2
59501;Rieulay;16.1
59502;Rieux-en-Cambrésis;18.8
59503;Robersart;20.2
59504;Rœulx;18
59505;Rombies-et-Marchipont;23.7
59506;Romeries;20.3
59507;Ronchin;21.7
59508;Roncq;18.4
59509;Roost-Warendin;16.8
59511;Rosult;19.3
59512;Roubaix;18.8
59513;Roucourt;20.8
59514;Rousies;18.1
59515;Rouvignies;15.6
59516;Rubrouck;22.1
59517;Les Rues-des-Vignes;18.7
59518;Ruesnes;22.2
59519;Rumegies;21.6
59520;Rumilly-en-Cambrésis;16.3
59521;Sailly-lez-Cambrai;16.6
59522;Sailly-lez-Lannoy;19.2
59523;Sainghin-en-Mélantois;18.7
59524;Sainghin-en-Weppes;20.2
59525;Sains-du-Nord;15.9
59526;Saint-Amand-les-Eaux;18.1
59527;Saint-André-lez-Lille;22.1
59528;Saint-Aubert;20.3
59529;Saint-Aubin;17.7
59530;Saint-Aybert;18
59531;Saint-Benin;18.2
59532;Saint-Georges-sur-l'Aa;20.7
59533;Saint-Hilaire-lez-Cambrai;18.3
59534;Saint-Hilaire-sur-Helpe;17.6
59535;Saint-Jans-Cappel;19.5
59536;Sainte-Marie-Cappel;20
59537;Saint-Martin-sur-Écaillon;17.9
59538;Saint-Momelin;17.4
59539;Saint-Pierre-Brouck;21.5
59541;Saint-Python;19.1
59542;Saint-Remy-Chaussée;26.2
59543;Saint-Remy-du-Nord;17
59544;Saint-Saulve;18.2
59545;Saint-Souplet;17.7
59546;Saint-Sylvestre-Cappel;19.9
59547;Saint-Vaast-en-Cambrésis;19.5
59548;Saint-Waast;21.1
59549;Salesches;20.5
59550;Salomé;22.3
59551;Saméon;20.5
59552;Sancourt;19.4
59553;Santes;19.4
59554;Sars-et-Rosières;23.6
59555;Sars-Poteries;18.3
59556;Sassegnies;19.3
59557;Saultain;22.4
59558;Saulzoir;17.2
59559;Sebourg;18.1
59560;Seclin;20.6
59562;Sémeries;20.9
59563;Semousies;21.4
59564;La Sentinelle;18
59565;Sepmeries;25.9
59566;Sequedin;22.1
59567;Séranvillers-Forenville;22.6
59568;Sercus;23.6
59569;Sin-le-Noble;18.1
59570;Socx;13.9
59571;Solesmes;17.5
59572;Solre-le-Château;17
59573;Solrinnes;16.3
59574;Somain;17.9
59575;Sommaing;21.8
59576;Spycker;22.5
59577;Staple;20.2
59578;Steenbecque;15.5
59579;Steene;17.5
59580;Steenvoorde;19
59581;Steenwerck;18.9
59582;Strazeele;25.3
59583;Taisnières-en-Thiérache;23.3
59584;Taisnières-sur-Hon;21.1
59585;Templemars;19.9
59586;Templeuve-en-Pévèle;18.4
59587;Terdeghem;17.9
59588;Téteghem-Coudekerque-Village;16.5
59589;Thiant;21.9
59590;Thiennes;21.4
59591;Thivencelle;21.9
59592;Thumeries;20.8
59593;Thun-l'Évêque;26.3
59594;Thun-Saint-Amand;20.3
59595;Thun-Saint-Martin;20.8
59596;Tilloy-lez-Marchiennes;16.3
59597;Tilloy-lez-Cambrai;19.6
59598;Toufflers;18.8
59599;Tourcoing;21
59600;Tourmignies;24.8
59601;Trélon;16.2
59602;Tressin;21.4
59603;Trith-Saint-Léger;18.1
59604;Troisvilles;18.8
59605;Uxem;23.3
59606;Valenciennes;19.5
59607;Vendegies-au-Bois;22.7
59608;Vendegies-sur-Écaillon;18.9
59609;Vendeville;16.7
59610;Verchain-Maugré;23.1
59611;Verlinghem;18.2
59612;Vertain;21.7
59613;Vicq;20.7
59614;Viesly;17.5
59615;Vieux-Berquin;19.8
59616;Vieux-Condé;17.9
59617;Vieux-Mesnil;19.8
59618;Vieux-Reng;20.6
59619;Villereau;19.3
59620;Villers-au-Tertre;20.9
59622;Villers-en-Cauchies;20.1
59623;Villers-Guislain;20.9
59624;Villers-Outréaux;17.3
59625;Villers-Plouich;18.5
59626;Villers-Pol;18.2
59627;Villers-Sire-Nicole;20.5
59628;Volckerinckhove;18.9
59629;Vred;18.5
59630;Wahagnies;19.9
59631;Walincourt-Selvigny;19.5
59632;Wallers;18.9
59633;Wallers-en-Fagne;16.3
59634;Wallon-Cappel;15.6
59635;Wambaix;22
59636;Wambrechies;21
59637;Wandignies-Hamage;23.5
59638;Wannehain;22.6
59639;Wargnies-le-Grand;21.7
59640;Wargnies-le-Petit;24.3
59641;Warhem;16.6
59642;Warlaing;19
59643;Warneton;17.2
59645;Wasnes-au-Bac;19.1
59646;Wasquehal;20.4
59647;Watten;17.8
59648;Wattignies;19.1
59649;Wattignies-la-Victoire;16.7
59650;Wattrelos;18.7
59651;Wavrechain-sous-Denain;19.2
59652;Wavrechain-sous-Faulx;19.4
59653;Wavrin;19.6
59654;Waziers;17.9
59655;Wemaers-Cappel;24.6
59656;Wervicq-Sud;19.6
59657;West-Cappel;20.2
59658;Wicres;25.1
59659;Wignehies;16.2
59660;Willems;18
59661;Willies;21.3
59662;Winnezeele;20.9
59663;Wormhout;18.2
59664;Wulverdinghe;26.1
59665;Wylder;20.4
59666;Zegerscappel;21.2
59667;Zermezeele;24.7
59668;Zuydcoote;15.8
59669;Zuytpeene;20.3
59670;Don;20.4
60001;Abancourt;16.7
60002;Abbecourt;16.9
60003;Abbeville-Saint-Lucien;17.1
60004;Achy;20.5
60005;Acy-en-Multien;23.9
60006;Les Ageux;15.9
60007;Agnetz;19.3
60008;Airion;14
60009;Allonne;19.1
60010;Amblainville;20.3
60011;Amy;22.6
60012;Andeville;18.6
60013;Angicourt;14.7
60014;Angivillers;18.1
60015;Angy;17.7
60016;Ansacq;12.5
60017;Ansauvillers;19.6
60019;Antheuil-Portes;18
60020;Antilly;9.9
60021;Appilly;19.3
60022;Apremont;14.2
60023;Armancourt;17.4
60024;Arsy;15.7
60025;Attichy;15.7
60026;Auchy-la-Montagne;21.3
60027;Auger-Saint-Vincent;20.5
60028;Aumont-en-Halatte;11.9
60029;Auneuil;17.7
60030;Auteuil;16.3
60031;Autheuil-en-Valois;19.6
60032;Autrêches;20
60033;Avilly-Saint-Léonard;16.3
60034;Avrechy;22.4
60035;Avricourt;18.8
60036;Avrigny;23.3
60037;Babœuf;22.4
60039;Bacouël;21.3
60040;Bailleul-le-Soc;19.8
60041;Bailleul-sur-Thérain;20.5
60042;Bailleval;17.6
60043;Bailly;16.4
60044;Balagny-sur-Thérain;22.7
60045;Barbery;23.4
60046;Bargny;25
60047;Baron;20.2
60048;Baugy;18
60049;Bazancourt;7.5
60050;Bazicourt;16.9
60051;Beaudéduit;16.1
60052;Beaugies-sous-Bois;21.2
60053;Beaulieu-les-Fontaines;16.5
60054;Les Hauts-Talican;21.1
60055;Beaurains-lès-Noyon;17.1
60056;Beaurepaire;24.2
60057;Beauvais;18.6
60058;Beauvoir;20.4
60059;Béhéricourt;19
60060;Belle-Église;17.9
60061;Belloy;15.2
60062;Berlancourt;21.3
60063;Berneuil-en-Bray;16
60064;Berneuil-sur-Aisne;18.6
60065;Berthecourt;20.3
60066;Béthancourt-en-Valois;12.4
60067;Béthisy-Saint-Martin;19
60068;Béthisy-Saint-Pierre;20.5
60069;Betz;20.4
60070;Bienville;14.6
60071;Biermont;23.7
60072;Bitry;18.6
60073;Blacourt;25.3
60074;Blaincourt-lès-Précy;19.2
60075;Blancfossé;17.6
60076;Blargies;17
60077;Blicourt;21.6
60078;Blincourt;15.5
60079;Boissy-Fresnoy;24
60081;Bonlier;17.8
60082;Bonneuil-les-Eaux;18.6
60083;Bonneuil-en-Valois;20.6
60084;Bonnières;20.3
60085;Bonvillers;24
60086;Boran-sur-Oise;19.8
60087;Borest;18.3
60088;Bornel;20.5
60089;Boubiers;21.6
60090;Bouconvillers;20
60091;Bouillancy;25.7
60092;Boullarre;25.1
60093;Boulogne-la-Grasse;20.4
60094;Boursonne;22.8
60095;Boury-en-Vexin;20.5
60097;Boutencourt;16.7
60098;Bouvresse;15.5
60099;Braisnes-sur-Aronde;17.8
60100;Brasseuse;18.1
60101;Brégy;22.3
60102;Brenouille;20.6
60103;Bresles;17.5
60104;Breteuil;15.9
60105;Brétigny;22
60106;Breuil-le-Sec;21.7
60107;Breuil-le-Vert;17.9
60108;Briot;14.6
60109;Brombos;18
60110;Broquiers;23.6
60111;Broyes;23.5
